"Datetime","Discharge (Ml/Day) Mean","QC","Discharge (Ml/Day) Minimum","QC","Discharge (Ml/Day) Maximum","QC"
17/08/1994 00:00:00,      24.790,      1,      24.524,      1,      25.217,      1
18/08/1994 00:00:00,      24.647,      1,      24.524,      1,      24.869,      1
19/08/1994 00:00:00,      24.828,      1,      24.674,      1,      24.982,      1
20/08/1994 00:00:00,      25.128,      1,      24.982,      1,      25.217,      1
21/08/1994 00:00:00,      25.387,      1,      25.217,      1,      25.911,      1
22/08/1994 00:00:00,      26.588,      1,      25.911,      1,      26.993,      1
23/08/1994 00:00:00,      27.006,      1,      26.993,      1,      27.006,      1
24/08/1994 00:00:00,      27.161,      1,      27.006,      1,      27.373,      1
25/08/1994 00:00:00,      26.536,      1,      26.124,      1,      27.292,      1
26/08/1994 00:00:00,      25.148,      1,      24.524,      1,      26.124,      1
27/08/1994 00:00:00,      24.869,      1,      24.869,      1,      24.869,      1
28/08/1994 00:00:00,      24.489,      1,      23.844,      1,      24.869,      1
29/08/1994 00:00:00,      23.893,      1,      23.509,      1,      24.183,      1
30/08/1994 00:00:00,      23.366,      1,      23.176,      1,      23.509,      1
31/08/1994 00:00:00,      23.400,      1,      23.176,      1,      23.509,      1
01/09/1994 00:00:00,      23.202,      1,      23.176,      1,      23.436,      1
02/09/1994 00:00:00,      22.953,      1,      22.847,      1,      23.176,      1
03/09/1994 00:00:00,      22.431,      1,      21.879,      1,      22.847,      1
04/09/1994 00:00:00,      21.688,      1,      21.248,      1,      22.198,      1
05/09/1994 00:00:00,      20.983,      1,      20.630,      1,      21.248,      1
06/09/1994 00:00:00,      20.554,      1,      20.325,      1,      20.630,      1
07/09/1994 00:00:00,      20.952,      1,      20.630,      1,      21.562,      1
08/09/1994 00:00:00,      22.214,      1,      21.562,      1,      22.521,      1
09/09/1994 00:00:00,      22.383,      1,      22.198,      1,      22.521,      1
10/09/1994 00:00:00,      23.226,      1,      22.198,      1,      25.217,      1
11/09/1994 00:00:00,      24.115,      1,      23.844,      1,      25.065,      1
12/09/1994 00:00:00,      23.506,      1,      23.176,      1,      23.844,      1
13/09/1994 00:00:00,      22.643,      1,      22.198,      1,      23.697,      1
14/09/1994 00:00:00,      21.654,      1,      20.938,      1,      22.198,      1
15/09/1994 00:00:00,      20.136,      1,      19.429,      1,      20.938,      1
16/09/1994 00:00:00,      18.910,      1,      18.560,      1,      19.429,      1
17/09/1994 00:00:00,      17.994,      1,      17.728,      1,      18.560,      1
18/09/1994 00:00:00,      17.145,      1,      16.677,      1,      17.728,      1
19/09/1994 00:00:00,      16.740,      1,      16.677,      1,      16.936,      1
20/09/1994 00:00:00,      16.503,      1,      16.421,      1,      16.677,      1
21/09/1994 00:00:00,      16.421,      1,      16.421,      1,      16.421,      1
22/09/1994 00:00:00,      16.277,      1,      15.916,      1,      16.677,      1
23/09/1994 00:00:00,      16.617,      1,      16.421,      1,      16.936,      1
24/09/1994 00:00:00,      16.871,      1,      16.677,      1,      16.936,      1
25/09/1994 00:00:00,      17.241,      1,      16.936,      1,      17.728,      1
26/09/1994 00:00:00,      16.749,      1,      16.386,      1,      17.197,      1
27/09/1994 00:00:00,      15.981,      1,      15.668,      1,      16.421,      1
28/09/1994 00:00:00,      16.422,      1,      16.421,      1,      16.456,      1
29/09/1994 00:00:00,      16.908,      1,      16.456,      1,      17.471,      1
30/09/1994 00:00:00,      17.604,      1,      17.471,      1,      17.765,      1
01/10/1994 00:00:00,      18.088,      1,      17.765,      1,      18.353,      1
02/10/1994 00:00:00,      18.560,      1,      18.276,      1,      18.847,      1
03/10/1994 00:00:00,      28.188,      1,      18.276,      1,      46.062,      1
04/10/1994 00:00:00,      58.755,      1,      43.761,      1,      83.425,      1
05/10/1994 00:00:00,      45.968,      1,      37.288,      1,      60.118,      1
06/10/1994 00:00:00,      33.661,      1,      29.200,      1,      37.288,      1
07/10/1994 00:00:00,      26.180,      1,      23.553,      1,      29.200,      1
08/10/1994 00:00:00,      21.824,      1,      20.938,      1,      23.553,      1
09/10/1994 00:00:00,      21.299,      1,      20.889,      1,      21.879,      1
10/10/1994 00:00:00,      20.371,      1,      20.024,      1,      20.889,      1
11/10/1994 00:00:00,      21.486,      1,      20.630,      1,      22.198,      1
12/10/1994 00:00:00,      22.055,      1,      21.879,      1,      22.198,      1
13/10/1994 00:00:00,      20.648,      1,      18.885,      1,      21.879,      1
14/10/1994 00:00:00,      17.477,      1,      16.603,      1,      18.885,      1
15/10/1994 00:00:00,      15.753,      1,      15.108,      1,      16.603,      1
16/10/1994 00:00:00,      14.472,      1,      13.998,      1,      15.108,      1
17/10/1994 00:00:00,      13.454,      1,      13.143,      1,      13.998,      1
18/10/1994 00:00:00,      12.678,      1,      12.278,      1,      13.143,      1
19/10/1994 00:00:00,      11.892,      1,      11.560,      1,      12.278,      1
20/10/1994 00:00:00,      11.496,      1,      11.184,      1,      11.560,      1
21/10/1994 00:00:00,      18.694,      1,      11.455,      1,      26.280,      1
22/10/1994 00:00:00,      65.088,      1,      23.509,      1,     119.256,      1
23/10/1994 00:00:00,      93.293,      1,      71.717,      1,     105.487,      1
24/10/1994 00:00:00,      53.283,      1,      39.416,      1,      71.717,      1
25/10/1994 00:00:00,      32.688,      1,      27.067,      1,      39.416,      1
26/10/1994 00:00:00,      23.618,      1,      20.972,      1,      27.067,      1
27/10/1994 00:00:00,      18.843,      1,      17.476,      1,      20.972,      1
28/10/1994 00:00:00,      17.915,      1,      16.936,      1,      23.736,      1
29/10/1994 00:00:00,     106.016,      1,      23.736,      1,     254.597,      1
30/10/1994 00:00:00,     155.638,      1,     110.605,      1,     222.041,      1
31/10/1994 00:00:00,      79.311,      1,      56.938,      1,     110.605,      1
01/11/1994 00:00:00,      43.757,      1,      35.422,      1,      56.938,      1
02/11/1994 00:00:00,      33.681,      1,      30.038,      1,      38.824,      1
03/11/1994 00:00:00,      52.962,      1,      38.824,      1,      93.792,      1
04/11/1994 00:00:00,      81.440,      1,      72.153,      1,      93.130,      1
05/11/1994 00:00:00,      63.897,      1,      51.455,      1,      80.333,      1
06/11/1994 00:00:00,      44.390,      1,      40.868,      1,      51.455,      1
07/11/1994 00:00:00,      47.155,      1,      40.398,      1,      63.259,      1
08/11/1994 00:00:00,      44.039,      1,      37.217,      1,      56.103,      1
09/11/1994 00:00:00,      34.010,      1,      31.121,      1,      37.217,      1
10/11/1994 00:00:00,      29.687,      1,      28.666,      1,      31.121,      1
11/11/1994 00:00:00,      26.546,      1,      24.242,      1,      28.666,      1
12/11/1994 00:00:00,      22.038,      1,      20.378,      1,      24.242,      1
13/11/1994 00:00:00,      18.815,      1,      17.581,      1,      20.378,      1
14/11/1994 00:00:00,      16.598,      1,      15.848,      1,      17.581,      1
15/11/1994 00:00:00,      14.860,      1,      14.165,      1,      15.848,      1
16/11/1994 00:00:00,      13.612,      1,      13.236,      1,      14.165,      1
17/11/1994 00:00:00,      12.647,      1,      12.336,      1,      13.236,      1
18/11/1994 00:00:00,      13.044,      1,      12.139,      1,      15.178,      1
19/11/1994 00:00:00,      14.013,      1,      13.559,      1,      14.918,      1
20/11/1994 00:00:00,      12.694,      1,      12.139,      1,      13.559,      1
21/11/1994 00:00:00,      13.340,      1,      12.351,      1,      13.770,      1
22/11/1994 00:00:00,      12.384,      1,      11.648,      1,      13.333,      1
23/11/1994 00:00:00,      11.654,      1,      11.458,      1,      11.751,      1
24/11/1994 00:00:00,      12.305,      1,      11.371,      1,      12.735,      1
25/11/1994 00:00:00,      11.602,      1,      10.900,      1,      12.627,      1
26/11/1994 00:00:00,      10.639,      1,      10.277,      1,      10.900,      1
27/11/1994 00:00:00,      10.092,      1,       9.666,      1,      10.634,      1
28/11/1994 00:00:00,      10.733,      1,       9.589,      1,      11.487,      1
29/11/1994 00:00:00,      11.638,      1,      11.487,      1,      11.751,      1
30/11/1994 00:00:00,      11.987,      1,      11.560,      1,      12.970,      1
01/12/1994 00:00:00,      13.654,      1,      12.970,      1,      13.998,      1
02/12/1994 00:00:00,      14.895,      1,      13.998,      1,      15.668,      1
03/12/1994 00:00:00,      14.877,      1,      14.229,      1,      15.535,      1
04/12/1994 00:00:00,      13.476,      1,      12.336,      1,      15.048,      1
05/12/1994 00:00:00,      11.639,      1,      10.441,      1,      12.336,      1
06/12/1994 00:00:00,       9.624,      1,       8.757,      1,      10.441,      1
07/12/1994 00:00:00,       8.216,      1,       7.834,      1,       8.757,      1
08/12/1994 00:00:00,       7.161,      1,       6.572,      1,       7.834,      1
09/12/1994 00:00:00,       8.697,      1,       6.572,      1,      11.560,      1
10/12/1994 00:00:00,      12.535,      1,      11.371,      1,      15.041,      1
11/12/1994 00:00:00,      21.269,      1,      15.041,      1,      24.183,      1
12/12/1994 00:00:00,      20.417,      1,      18.276,      1,      22.360,      1
13/12/1994 00:00:00,      17.938,      1,      14.847,      1,      21.463,      1
14/12/1994 00:00:00,      12.618,      1,      10.793,      1,      14.847,      1
15/12/1994 00:00:00,       9.679,      1,       8.591,      1,      10.793,      1
16/12/1994 00:00:00,       7.815,      1,       7.245,      1,       8.591,      1
17/12/1994 00:00:00,       6.731,      1,       6.438,      1,       7.245,      1
18/12/1994 00:00:00,       6.235,      1,       5.922,      1,       6.438,      1
19/12/1994 00:00:00,       5.709,      1,       5.435,      1,       5.922,      1
20/12/1994 00:00:00,       5.051,      1,       4.675,      1,       5.435,      1
21/12/1994 00:00:00,       4.112,      1,       3.839,      1,       4.675,      1
22/12/1994 00:00:00,       3.556,      1,       3.319,      1,       4.093,      1
23/12/1994 00:00:00,       9.437,      1,       3.319,      1,      32.682,      1
24/12/1994 00:00:00,      54.139,      1,      32.682,      1,      83.425,      1
25/12/1994 00:00:00,      59.789,      1,      51.520,      1,      78.911,      1
26/12/1994 00:00:00,      43.256,      1,      32.390,      1,      56.023,      1
27/12/1994 00:00:00,      26.337,      1,      21.348,      1,      32.390,      1
28/12/1994 00:00:00,      18.195,      1,      15.803,      1,      21.348,      1
29/12/1994 00:00:00,      13.811,      1,      12.072,      1,      15.803,      1
30/12/1994 00:00:00,      10.763,      1,       9.550,      1,      12.072,      1
31/12/1994 00:00:00,       8.719,      1,       8.129,      1,       9.550,      1
01/01/1995 00:00:00,       7.510,      1,       7.074,      1,       8.129,      1
02/01/1995 00:00:00,       6.586,      1,       6.307,      1,       7.074,      1
03/01/1995 00:00:00,       6.254,      1,       6.133,      1,       6.307,      1
04/01/1995 00:00:00,       5.835,      1,       5.798,      1,       6.133,      1
05/01/1995 00:00:00,       5.896,      1,       5.798,      1,       6.453,      1
06/01/1995 00:00:00,       9.292,      1,       6.438,      1,      21.244,      1
07/01/1995 00:00:00,      22.549,      1,      19.619,      1,      30.038,      1
08/01/1995 00:00:00,      21.905,      1,      19.136,      1,      24.524,      1
09/01/1995 00:00:00,      17.900,      1,      14.907,      1,      22.685,      1
10/01/1995 00:00:00,      13.302,      1,      12.735,      1,      14.907,      1
11/01/1995 00:00:00,      11.902,      1,      10.895,      1,      12.735,      1
12/01/1995 00:00:00,       9.877,      1,       9.046,      1,      10.895,      1
13/01/1995 00:00:00,       8.373,      1,       7.762,      1,       9.046,      1
14/01/1995 00:00:00,       7.245,      1,       6.981,      1,       7.762,      1
15/01/1995 00:00:00,       6.927,      1,       6.843,      1,       6.981,      1
16/01/1995 00:00:00,       6.346,      1,       5.922,      1,       6.843,      1
17/01/1995 00:00:00,       5.900,      1,       5.682,      1,       6.207,      1
18/01/1995 00:00:00,     198.264,      1,       6.207,      1,     492.666,      1
19/01/1995 00:00:00,     193.633,      1,      97.352,      1,     358.201,      1
20/01/1995 00:00:00,      68.360,      1,      51.971,      1,      97.352,      1
21/01/1995 00:00:00,    3299.108,      1,      50.585,      1,   16105.656,      1
22/01/1995 00:00:00,    5202.896,      1,    1542.928,      1,   15319.298,      1
23/01/1995 00:00:00,     884.828,      1,     541.242,      1,    1542.928,      1
